sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB00157	binder	MT-ND3	DrugBank	DrugHasTarget	DB00157	P03897
drugbank.DB00157		374291	DrugBank	DrugHasTarget	DB00157	O75251
drugbank.DB00157		4522	DrugBank	DrugHasTarget	DB00157	P11586
drugbank.DB00157		10797	DrugBank	DrugHasTarget	DB00157	P13995
drugbank.DB00157		8659	DrugBank	DrugHasTarget	DB00157	P30038
drugbank.DB00157		1727	DrugBank	DrugHasTarget	DB00157	P00387
drugbank.DB00157		126328	DrugBank	DrugHasTarget	DB00157	Q86Y39
drugbank.DB00157		MT-ND4	DrugBank	DrugHasTarget	DB00157	P03905
drugbank.DB00157		5860	DrugBank	DrugHasTarget	DB00157	P09417
drugbank.DB00157	binder	MT-ND1	DrugBank	DrugHasTarget	DB00157	P03886
drugbank.DB00157		23530	DrugBank	DrugHasTarget	DB00157	Q13423
drugbank.DB00157		4698	DrugBank	DrugHasTarget	DB00157	Q16718
drugbank.DB00157		4704	DrugBank	DrugHasTarget	DB00157	Q16795
drugbank.DB00157		MT-ND4L	DrugBank	DrugHasTarget	DB00157	P03901
drugbank.DB00157		4705	DrugBank	DrugHasTarget	DB00157	O95299
drugbank.DB00157		4701	DrugBank	DrugHasTarget	DB00157	O95182
drugbank.DB00157		4694	DrugBank	DrugHasTarget	DB00157	O15239
drugbank.DB00157		MT-ND6	DrugBank	DrugHasTarget	DB00157	P03923
drugbank.DB00157		MT-ND5	DrugBank	DrugHasTarget	DB00157	P03915
drugbank.DB00157		4697	DrugBank	DrugHasTarget	DB00157	O00483
drugbank.DB00157		4700	DrugBank	DrugHasTarget	DB00157	P56556
drugbank.DB00157		4706	DrugBank	DrugHasTarget	DB00157	O14561
drugbank.DB00157		4695	DrugBank	DrugHasTarget	DB00157	O43678
drugbank.DB00157		4702	DrugBank	DrugHasTarget	DB00157	P51970
drugbank.DB00157		4696	DrugBank	DrugHasTarget	DB00157	O95167
drugbank.DB00157		4714	DrugBank	DrugHasTarget	DB00157	O95169
drugbank.DB00157		4718	DrugBank	DrugHasTarget	DB00157	O95298
drugbank.DB00157		4707	DrugBank	DrugHasTarget	DB00157	O75438
drugbank.DB00157		4719	DrugBank	DrugHasTarget	DB00157	P28331
drugbank.DB00157		4716	DrugBank	DrugHasTarget	DB00157	O96000
drugbank.DB00157		4710	DrugBank	DrugHasTarget	DB00157	O95168
drugbank.DB00157		4709	DrugBank	DrugHasTarget	DB00157	O43676
drugbank.DB00157		4708	DrugBank	DrugHasTarget	DB00157	O95178
drugbank.DB00157		4713	DrugBank	DrugHasTarget	DB00157	P17568
drugbank.DB00157		4715	DrugBank	DrugHasTarget	DB00157	Q9Y6M9
drugbank.DB00157		4720	DrugBank	DrugHasTarget	DB00157	O75306
drugbank.DB00157		4711	DrugBank	DrugHasTarget	DB00157	O43674
drugbank.DB00157		4717	DrugBank	DrugHasTarget	DB00157	O43677
drugbank.DB00157		4712	DrugBank	DrugHasTarget	DB00157	O95139
drugbank.DB00157		4731	DrugBank	DrugHasTarget	DB00157	P56181
drugbank.DB00157		1738	DrugBank	DrugHasTarget	DB00157	P09622
drugbank.DB00157		4722	DrugBank	DrugHasTarget	DB00157	O75489
drugbank.DB00157		2936	DrugBank	DrugHasTarget	DB00157	P00390
drugbank.DB00157		55967	DrugBank	DrugHasTarget	DB00157	Q9UI09
drugbank.DB00157		4725	DrugBank	DrugHasTarget	DB00157	O43920
drugbank.DB00157		4724	DrugBank	DrugHasTarget	DB00157	O43181
drugbank.DB00157		4723	DrugBank	DrugHasTarget	DB00157	P49821
drugbank.DB00157		4729	DrugBank	DrugHasTarget	DB00157	P19404
drugbank.DB00157		51079	DrugBank	DrugHasTarget	DB00157	Q9P0J0
drugbank.DB00157		1036	DrugBank	DrugHasTarget	DB00157	Q16878
drugbank.DB00157		4726	DrugBank	DrugHasTarget	DB00157	O75380
drugbank.DB00157		56901	DrugBank	DrugHasTarget	DB00157	Q9NRX3
drugbank.DB00157		4728	DrugBank	DrugHasTarget	DB00157	O00217
drugbank.DB00157		1579	DrugBank	DrugHasTarget	DB00157	Q02928
drugbank.DB00157		1737	DrugBank	DrugHasTarget	DB00157	P10515
drugbank.DB00157		275	DrugBank	DrugHasTarget	DB00157	P48728
drugbank.DB00157		6307	DrugBank	DrugHasTarget	DB00157	Q15800
drugbank.DB00157		3162	DrugBank	DrugHasTarget	DB00157	P09601
drugbank.DB00157		3163	DrugBank	DrugHasTarget	DB00157	P30519
drugbank.DB00157		1586	DrugBank	DrugHasTarget	DB00157	P05093
drugbank.DB00157		7299	DrugBank	DrugHasTarget	DB00157	P14679
drugbank.DB00158	binder	2352	DrugBank	DrugHasTarget	DB00158	P41439
drugbank.DB00158	binder	2350	DrugBank	DrugHasTarget	DB00158	P14207
drugbank.DB00158		2348	DrugBank	DrugHasTarget	DB00158	P15328
drugbank.DB00159	inhibitor	5743	DrugBank	DrugHasTarget	DB00159	P35354
drugbank.DB00159	inhibitor	5742	DrugBank	DrugHasTarget	DB00159	P23219
drugbank.DB00159	agonist	3992	DrugBank	DrugHasTarget	DB00159	O60427
drugbank.DB00159	inducer	2182	DrugBank	DrugHasTarget	DB00159	O60488
drugbank.DB00159	agonist	2864	DrugBank	DrugHasTarget	DB00159	O14842
drugbank.DB00159	inhibitor	6546	DrugBank	DrugHasTarget	DB00159	P32418
drugbank.DB00159	inducer	7442	DrugBank	DrugHasTarget	DB00159	Q8NER1
drugbank.DB00160		189	DrugBank	DrugHasTarget	DB00160	P21549
drugbank.DB00160	inhibitor	18	DrugBank	DrugHasTarget	DB00160	P80404
drugbank.DB00160		8942	DrugBank	DrugHasTarget	DB00160	Q16719
drugbank.DB00160		57505	DrugBank	DrugHasTarget	DB00160	Q5JTZ9
drugbank.DB00160		85007	DrugBank	DrugHasTarget	DB00160	Q8IUZ5
drugbank.DB00160		84706	DrugBank	DrugHasTarget	DB00160	Q8TD30
drugbank.DB00160		2875	DrugBank	DrugHasTarget	DB00160	P24298
drugbank.DB00160		9054	DrugBank	DrugHasTarget	DB00160	Q9Y697
drugbank.DB00160		206358	DrugBank	DrugHasTarget	DB00160	Q7Z2H8
drugbank.DB00160		23428	DrugBank	DrugHasTarget	DB00160	Q9UHI5
drugbank.DB00160		64902	DrugBank	DrugHasTarget	DB00160	Q9BYV1
drugbank.DB00160		AARS	DrugBank	DrugHasTarget	DB00160	P49588
drugbank.DB00160		6509	DrugBank	DrugHasTarget	DB00160	P43007
drugbank.DB00161		5096	DrugBank	DrugHasTarget	DB00161	P05166
drugbank.DB00161		586	DrugBank	DrugHasTarget	DB00161	P54687
drugbank.DB00161		VARS	DrugBank	DrugHasTarget	DB00161	P26640
drugbank.DB00162	substrate	9249	DrugBank	DrugHasTarget	DB00162	O75911
drugbank.DB00162	substrate	220	DrugBank	DrugHasTarget	DB00162	P47895
drugbank.DB00162	substrate	54884	DrugBank	DrugHasTarget	DB00162	Q6NUM9
drugbank.DB00162	substrate	51109	DrugBank	DrugHasTarget	DB00162	Q8TC12
drugbank.DB00162	substrate	10901	DrugBank	DrugHasTarget	DB00162	Q9BTZ2
drugbank.DB00162	substrate	57665	DrugBank	DrugHasTarget	DB00162	Q9HBH5
drugbank.DB00162	substrate	50700	DrugBank	DrugHasTarget	DB00162	Q9NYR8
drugbank.DB00162	substrate	9227	DrugBank	DrugHasTarget	DB00162	O95237
drugbank.DB00162	ligand	347	DrugBank	DrugHasTarget	DB00162	P05090
drugbank.DB00162	ligand	5730	DrugBank	DrugHasTarget	DB00162	P41222
drugbank.DB00163		8856	DrugBank	DrugHasTarget	DB00163	O75469
drugbank.DB00163		5579	DrugBank	DrugHasTarget	DB00163	P05771
drugbank.DB00163		240	DrugBank	DrugHasTarget	DB00163	P09917
drugbank.DB00163		5578	DrugBank	DrugHasTarget	DB00163	P17252
drugbank.DB00163		1606	DrugBank	DrugHasTarget	DB00163	P23743
drugbank.DB00163		5516	DrugBank	DrugHasTarget	DB00163	P62714
drugbank.DB00163		5515	DrugBank	DrugHasTarget	DB00163	P67775
drugbank.DB00163		284904	DrugBank	DrugHasTarget	DB00163	Q9UDX3
drugbank.DB00163		266629	DrugBank	DrugHasTarget	DB00163	Q9UDX4
drugbank.DB00163		23541	DrugBank	DrugHasTarget	DB00163	O76054
drugbank.DB00166		51601	DrugBank	DrugHasTarget	DB00166	Q9Y234
drugbank.DB00166		11019	DrugBank	DrugHasTarget	DB00166	O43766
drugbank.DB00166		8884	DrugBank	DrugHasTarget	DB00166	Q9Y289
drugbank.DB00167		55699	DrugBank	DrugHasTarget	DB00167	Q9NSE4
drugbank.DB00167		36	DrugBank	DrugHasTarget	DB00167	P45954
drugbank.DB00167		586	DrugBank	DrugHasTarget	DB00167	P54687
drugbank.DB00167		587	DrugBank	DrugHasTarget	DB00167	O15382
drugbank.DB00167		IARS	DrugBank	DrugHasTarget	DB00167	P41252
drugbank.DB00168	inducer	7442	DrugBank	DrugHasTarget	DB00168	Q8NER1
drugbank.DB00168	agonist	80834	DrugBank	DrugHasTarget	DB00168	Q8TE23
drugbank.DB00168		83756	DrugBank	DrugHasTarget	DB00168	Q7RTX0
drugbank.DB00170	cofactor	2677	DrugBank	DrugHasTarget	DB00170	P38435
drugbank.DB00170	cofactor	79001	DrugBank	DrugHasTarget	DB00170	Q9BQB6
drugbank.DB00170	cofactor	154807	DrugBank	DrugHasTarget	DB00170	Q8N0U8
drugbank.DB00170	activator	2147	DrugBank	DrugHasTarget	DB00170	P00734
drugbank.DB00170	activator	2158	DrugBank	DrugHasTarget	DB00170	P00740
drugbank.DB00170	activator	5624	DrugBank	DrugHasTarget	DB00170	P04070
drugbank.DB00170	activator	5627	DrugBank	DrugHasTarget	DB00170	P07225
drugbank.DB00170		4835	DrugBank	DrugHasTarget	DB00170	P16083
drugbank.DB00170		1728	DrugBank	DrugHasTarget	DB00170	P15559
drugbank.DB00170	agonist	632	DrugBank	DrugHasTarget	DB00170	P02818
drugbank.DB00171	inhibitor	27	DrugBank	DrugHasTarget	DB00171	P42684
drugbank.DB00171		5243	DrugBank	DrugHasTarget	DB00171	P08183
drugbank.DB00171		9619	DrugBank	DrugHasTarget	DB00171	P45844
drugbank.DB00171		1244	DrugBank	DrugHasTarget	DB00171	Q92887
drugbank.DB00171		19	DrugBank	DrugHasTarget	DB00171	O95477
drugbank.DB00171		55902	DrugBank	DrugHasTarget	DB00171	Q9NR19
drugbank.DB00171		238	DrugBank	DrugHasTarget	DB00171	Q9UM73
drugbank.DB00171		8883	DrugBank	DrugHasTarget	DB00171	Q13564
drugbank.DB00171		5562	DrugBank	DrugHasTarget	DB00171	Q13131
drugbank.DB00171		369	DrugBank	DrugHasTarget	DB00171	P10398
drugbank.DB00171		94	DrugBank	DrugHasTarget	DB00171	P37023
drugbank.DB00171		2180	DrugBank	DrugHasTarget	DB00171	P33121
drugbank.DB00171		22978	DrugBank	DrugHasTarget	DB00171	P49902
drugbank.DB00171		ASNA1	DrugBank	DrugHasTarget	DB00171	O43681
drugbank.DB00171		10060	DrugBank	DrugHasTarget	DB00171	O60706
drugbank.DB00171		207	DrugBank	DrugHasTarget	DB00171	P31749
drugbank.DB00171		156	DrugBank	DrugHasTarget	DB00171	P25098
drugbank.DB00171		317	DrugBank	DrugHasTarget	DB00171	O14727
drugbank.DB00171		84532	DrugBank	DrugHasTarget	DB00171	Q9NUB1
drugbank.DB00171		91	DrugBank	DrugHasTarget	DB00171	P36896
drugbank.DB00171		90	DrugBank	DrugHasTarget	DB00171	Q04771
drugbank.DB00171		8647	DrugBank	DrugHasTarget	DB00171	O95342
drugbank.DB00171		440	DrugBank	DrugHasTarget	DB00171	P08243
drugbank.DB00171		65061	DrugBank	DrugHasTarget	DB00171	Q96Q40
drugbank.DB00171		291	DrugBank	DrugHasTarget	DB00171	P12235
drugbank.DB00171		6833	DrugBank	DrugHasTarget	DB00171	Q09428
drugbank.DB00171		445	DrugBank	DrugHasTarget	DB00171	P00966
drugbank.DB00171		10939	DrugBank	DrugHasTarget	DB00171	Q9Y4W6
drugbank.DB00171		157	DrugBank	DrugHasTarget	DB00171	P35626
drugbank.DB00171		269	DrugBank	DrugHasTarget	DB00171	Q16671
drugbank.DB00171		10188	DrugBank	DrugHasTarget	DB00171	Q07912
drugbank.DB00171	inhibitor	25	DrugBank	DrugHasTarget	DB00171	P00519
drugbank.DB00171		107	DrugBank	DrugHasTarget	DB00171	Q08828
drugbank.DB00171		368	DrugBank	DrugHasTarget	DB00171	O95255
drugbank.DB00171		10257	DrugBank	DrugHasTarget	DB00171	O15439
drugbank.DB00171		4363	DrugBank	DrugHasTarget	DB00171	P33527
drugbank.DB00171	cofactor	1080	DrugBank	DrugHasTarget	DB00171	P13569
drugbank.DB00171		5290	DrugBank	DrugHasTarget	DB00171	P42336
drugbank.DB00171		1457	DrugBank	DrugHasTarget	DB00171	P68400
drugbank.DB00171		1460	DrugBank	DrugHasTarget	DB00171	P67870
drugbank.DB00171		5032	DrugBank	DrugHasTarget	DB00171	Q96G91
drugbank.DB00171		5536	DrugBank	DrugHasTarget	DB00171	P53041
drugbank.DB00172		8974	DrugBank	DrugHasTarget	DB00172	O15460
drugbank.DB00172		5625	DrugBank	DrugHasTarget	DB00172	O43272
drugbank.DB00172		10465	DrugBank	DrugHasTarget	DB00172	O43447
drugbank.DB00172		11212	DrugBank	DrugHasTarget	DB00172	O94903
drugbank.DB00172		5033	DrugBank	DrugHasTarget	DB00172	P13674
drugbank.DB00172	binder	5479	DrugBank	DrugHasTarget	DB00172	P23284
drugbank.DB00172		10105	DrugBank	DrugHasTarget	DB00172	P30405
drugbank.DB00172		5480	DrugBank	DrugHasTarget	DB00172	P45877
drugbank.DB00172	binder	5478	DrugBank	DrugHasTarget	DB00172	P62937
drugbank.DB00172		9360	DrugBank	DrugHasTarget	DB00172	Q13427
drugbank.DB00172		64175	DrugBank	DrugHasTarget	DB00172	Q32P28
drugbank.DB00172		P5CR2	DrugBank	DrugHasTarget	DB00172	Q4W8W1
drugbank.DB00172		25973	DrugBank	DrugHasTarget	DB00172	Q7L3T8
drugbank.DB00172		55214	DrugBank	DrugHasTarget	DB00172	Q8IVL5
drugbank.DB00172		10536	DrugBank	DrugHasTarget	DB00172	Q8IVL6
drugbank.DB00172		65263	DrugBank	DrugHasTarget	DB00172	Q53H96
drugbank.DB00172		112849	DrugBank	DrugHasTarget	DB00172	Q96EM0
drugbank.DB00172		5831	DrugBank	DrugHasTarget	DB00172	P32322
drugbank.DB00172		EPRS	DrugBank	DrugHasTarget	DB00172	P07814
drugbank.DB00172		11254	DrugBank	DrugHasTarget	DB00172	Q9UN76
drugbank.DB00172		6534	DrugBank	DrugHasTarget	DB00172	Q99884
drugbank.DB00172		29920	DrugBank	DrugHasTarget	DB00172	Q96C36
drugbank.DB00173		353	DrugBank	DrugHasTarget	DB00173	P07741
drugbank.DB00173			DrugBank	DrugHasTarget	DB00173	P0AF12
drugbank.DB00173		32	DrugBank	DrugHasTarget	DB00173	O00763
drugbank.DB00173		52	DrugBank	DrugHasTarget	DB00173	P24666
drugbank.DB00173		55825	DrugBank	DrugHasTarget	DB00173	Q9BY49
drugbank.DB00173			DrugBank	DrugHasTarget	DB00173	P17802
drugbank.DB00173			DrugBank	DrugHasTarget	DB00173	Q8RLY5
drugbank.DB00173		6733	DrugBank	DrugHasTarget	DB00173	P78362
drugbank.DB00173			DrugBank	DrugHasTarget	DB00173	Q5SL87
drugbank.DB00173		4507	DrugBank	DrugHasTarget	DB00173	Q13126
drugbank.DB00173			DrugBank	DrugHasTarget	DB00173	Q05603
drugbank.DB00174		6510	DrugBank	DrugHasTarget	DB00174	Q15758
drugbank.DB00174	substrate	80150	DrugBank	DrugHasTarget	DB00174	Q7L266
drugbank.DB00174		79731	DrugBank	DrugHasTarget	DB00174	Q96I59
drugbank.DB00174		440	DrugBank	DrugHasTarget	DB00174	P08243
drugbank.DB00174		4677	DrugBank	DrugHasTarget	DB00174	O43776
drugbank.DB00174	inhibitor	81539	DrugBank	DrugHasTarget	DB00174	Q9H2H9
drugbank.DB00174	inhibitor	54407	DrugBank	DrugHasTarget	DB00174	Q96QD8
drugbank.DB00174	inhibitor	10991	DrugBank	DrugHasTarget	DB00174	Q99624
drugbank.DB00174	inhibitor	55089	DrugBank	DrugHasTarget	DB00174	Q969I6
drugbank.DB00175	inhibitor	3066	DrugBank	DrugHasTarget	DB00175	Q92769
drugbank.DB00176		3757	DrugBank	DrugHasTarget	DB00176	Q12809
drugbank.DB00178		623	DrugBank	DrugHasTarget	DB00178	P46663
drugbank.DB00179		6462	DrugBank	DrugHasTarget	DB00179	P04278
drugbank.DB00182	inhibitor	6571	DrugBank	DrugHasTarget	DB00182	Q05940
drugbank.DB00182	agonist	147	DrugBank	DrugHasTarget	DB00182	P35368
drugbank.DB00182	agonist	146	DrugBank	DrugHasTarget	DB00182	P25100
drugbank.DB00182	agonist	151	DrugBank	DrugHasTarget	DB00182	P18089
drugbank.DB00182	agonist	152	DrugBank	DrugHasTarget	DB00182	P18825
drugbank.DB00182	agonist	153	DrugBank	DrugHasTarget	DB00182	P08588
drugbank.DB00182	agonist	154	DrugBank	DrugHasTarget	DB00182	P07550
drugbank.DB00182	agonist	155	DrugBank	DrugHasTarget	DB00182	P13945
drugbank.DB00182	binder	1813	DrugBank	DrugHasTarget	DB00182	P14416
drugbank.DB00182	inhibitor	4129	DrugBank	DrugHasTarget	DB00182	P27338
drugbank.DB00182	inhibitor	4128	DrugBank	DrugHasTarget	DB00182	P21397
drugbank.DB00182		VMAT2	DrugBank	DrugHasTarget	DB00182	Q99870
drugbank.DB00184	agonist	1138	DrugBank	DrugHasTarget	DB00184	P30532
drugbank.DB00184	agonist	55584	DrugBank	DrugHasTarget	DB00184	Q9UGM1
drugbank.DB00184	agonist	57053	DrugBank	DrugHasTarget	DB00184	Q9GZZ6
drugbank.DB00184	inhibitor	1588	DrugBank	DrugHasTarget	DB00184	P11511
drugbank.DB00184	inhibitor	1103	DrugBank	DrugHasTarget	DB00184	P28329
drugbank.DB00186	positive allosteric modulator;ligand	2555	DrugBank	DrugHasTarget	DB00186	P47869
drugbank.DB00186	positive allosteric modulator;ligand	2556	DrugBank	DrugHasTarget	DB00186	P34903
drugbank.DB00186	positive allosteric modulator	2557	DrugBank	DrugHasTarget	DB00186	P48169
drugbank.DB00186	positive allosteric modulator;ligand	2558	DrugBank	DrugHasTarget	DB00186	P31644
drugbank.DB00186	positive allosteric modulator	2559	DrugBank	DrugHasTarget	DB00186	Q16445
drugbank.DB00186	positive allosteric modulator	2560	DrugBank	DrugHasTarget	DB00186	P18505
drugbank.DB00186	positive allosteric modulator	2561	DrugBank	DrugHasTarget	DB00186	P47870
drugbank.DB00186	positive allosteric modulator	2563	DrugBank	DrugHasTarget	DB00186	O14764
drugbank.DB00186	positive allosteric modulator	2564	DrugBank	DrugHasTarget	DB00186	P78334
drugbank.DB00186	positive allosteric modulator;ligand	2565	DrugBank	DrugHasTarget	DB00186	Q8N1C3
drugbank.DB00186	positive allosteric modulator;ligand	2567	DrugBank	DrugHasTarget	DB00186	Q99928
drugbank.DB00186	positive allosteric modulator	2568	DrugBank	DrugHasTarget	DB00186	O00591
drugbank.DB00186	positive allosteric modulator	55879	DrugBank	DrugHasTarget	DB00186	Q9UN88
drugbank.DB00189	positive allosteric modulator	2555	DrugBank	DrugHasTarget	DB00189	P47869
drugbank.DB00189	positive allosteric modulator	2556	DrugBank	DrugHasTarget	DB00189	P34903
drugbank.DB00189	positive allosteric modulator	2557	DrugBank	DrugHasTarget	DB00189	P48169
drugbank.DB00189	positive allosteric modulator	2558	DrugBank	DrugHasTarget	DB00189	P31644
drugbank.DB00189	positive allosteric modulator	2559	DrugBank	DrugHasTarget	DB00189	Q16445
drugbank.DB00189	positive allosteric modulator	2560	DrugBank	DrugHasTarget	DB00189	P18505
drugbank.DB00189	positive allosteric modulator	2561	DrugBank	DrugHasTarget	DB00189	P47870
drugbank.DB00189	positive allosteric modulator	2563	DrugBank	DrugHasTarget	DB00189	O14764
drugbank.DB00189	positive allosteric modulator	2564	DrugBank	DrugHasTarget	DB00189	P78334
drugbank.DB00189	positive allosteric modulator	2565	DrugBank	DrugHasTarget	DB00189	Q8N1C3
drugbank.DB00189	positive allosteric modulator	2567	DrugBank	DrugHasTarget	DB00189	Q99928
drugbank.DB00189	positive allosteric modulator	2568	DrugBank	DrugHasTarget	DB00189	O00591
drugbank.DB00189	positive allosteric modulator	55879	DrugBank	DrugHasTarget	DB00189	Q9UN88
drugbank.DB00191	inhibitor	6532	DrugBank	DrugHasTarget	DB00191	P31645
drugbank.DB00191	antagonist	4128	DrugBank	DrugHasTarget	DB00191	P21397
drugbank.DB00191	antagonist	4129	DrugBank	DrugHasTarget	DB00191	P27338
drugbank.DB00191	inhibitor	4852	DrugBank	DrugHasTarget	DB00191	P01303
drugbank.DB00193	antagonist	3358	DrugBank	DrugHasTarget	DB00193	P28335
drugbank.DB00193	antagonist	1139	DrugBank	DrugHasTarget	DB00193	Q693P7
drugbank.DB00193	antagonist	1131	DrugBank	DrugHasTarget	DB00193	P20309
drugbank.DB00193	antagonist	1128	DrugBank	DrugHasTarget	DB00193	P11229
drugbank.DB00193	inhibitor	6869	DrugBank	DrugHasTarget	DB00193	P25103
drugbank.DB00193	inhibitor	6326	DrugBank	DrugHasTarget	DB00193	Q99250
drugbank.DB00193	agonist	7442	DrugBank	DrugHasTarget	DB00193	Q8NER1
drugbank.DB00193	inhibitor	2902	DrugBank	DrugHasTarget	DB00193	Q05586
drugbank.DB00193	inhibitor	2903	DrugBank	DrugHasTarget	DB00193	Q12879
drugbank.DB00193	inhibitor	2904	DrugBank	DrugHasTarget	DB00193	Q13224
drugbank.DB00193	inhibitor	2905	DrugBank	DrugHasTarget	DB00193	Q14957
drugbank.DB00193	inhibitor	2906	DrugBank	DrugHasTarget	DB00193	O15399
drugbank.DB00193	inhibitor	116443	DrugBank	DrugHasTarget	DB00193	Q8TCU5
drugbank.DB00193	inhibitor	116444	DrugBank	DrugHasTarget	DB00193	O60391
drugbank.DB00193	stimulator	134	DrugBank	DrugHasTarget	DB00193	P30542
drugbank.DB00193	stimulator	150	DrugBank	DrugHasTarget	DB00193	P08913
drugbank.DB00193	stimulator	151	DrugBank	DrugHasTarget	DB00193	P18089
drugbank.DB00193	stimulator	152	DrugBank	DrugHasTarget	DB00193	P18825
drugbank.DB00194	inducer		DrugBank	DrugHasTarget	DB00194	P09250
drugbank.DB00194	inducer		DrugBank	DrugHasTarget	DB00194	Q9QNF7
drugbank.DB00197	inhibitor	2182	DrugBank	DrugHasTarget	DB00197	O60488
drugbank.DB00197	antagonist	5054	DrugBank	DrugHasTarget	DB00197	P05121
drugbank.DB00197	inhibitor	2030	DrugBank	DrugHasTarget	DB00197	Q99808
drugbank.DB00197	inverse agonist	2104	DrugBank	DrugHasTarget	DB00197	P62508
drugbank.DB00197	inverse agonist	2101	DrugBank	DrugHasTarget	DB00197	P11474
drugbank.DB00197		5467	DrugBank	DrugHasTarget	DB00197	Q03181
drugbank.DB00197		5465	DrugBank	DrugHasTarget	DB00197	Q07869
drugbank.DB00197		2950	DrugBank	DrugHasTarget	DB00197	P09211
drugbank.DB00198	inhibitor		DrugBank	DrugHasTarget	DB00198	P11485
drugbank.DB00198	inhibitor	4758	DrugBank	DrugHasTarget	DB00198	Q99519
drugbank.DB00198	inhibitor	4759	DrugBank	DrugHasTarget	DB00198	Q9Y3R4
drugbank.DB00200	cofactor	4548	DrugBank	DrugHasTarget	DB00200	Q99707
drugbank.DB00200	cofactor	4594	DrugBank	DrugHasTarget	DB00200	P22033
drugbank.DB00200	other/unknown	166785	DrugBank	DrugHasTarget	DB00200	Q8IVH4
drugbank.DB00200	other	6947	DrugBank	DrugHasTarget	DB00200	P20061
drugbank.DB00200	other	81693	DrugBank	DrugHasTarget	DB00200	Q9BXJ7
drugbank.DB00200	other	8029	DrugBank	DrugHasTarget	DB00200	O60494
drugbank.DB00200	other/unknown	25974	DrugBank	DrugHasTarget	DB00200	Q9Y4U1
drugbank.DB00201	inhibitor	5142	DrugBank	DrugHasTarget	DB00201	Q07343
drugbank.DB00201		6261	DrugBank	DrugHasTarget	DB00201	P21817
drugbank.DB00201	inhibitor	5136	DrugBank	DrugHasTarget	DB00201	P54750
drugbank.DB00201	inhibitor	5153	DrugBank	DrugHasTarget	DB00201	Q01064
drugbank.DB00201	inhibitor	5137	DrugBank	DrugHasTarget	DB00201	Q14123
drugbank.DB00201	inhibitor	10846	DrugBank	DrugHasTarget	DB00201	Q9Y233
drugbank.DB00201	inhibitor	5141	DrugBank	DrugHasTarget	DB00201	P27815
drugbank.DB00201	inhibitor	5143	DrugBank	DrugHasTarget	DB00201	Q08493
drugbank.DB00201	inhibitor	5144	DrugBank	DrugHasTarget	DB00201	Q08499
drugbank.DB00201	inhibitor	27115	DrugBank	DrugHasTarget	DB00201	Q9NP56
drugbank.DB00201	inhibitor	5138	DrugBank	DrugHasTarget	DB00201	O00408
drugbank.DB00201	inhibitor	5139	DrugBank	DrugHasTarget	DB00201	Q14432
drugbank.DB00201	inhibitor	5140	DrugBank	DrugHasTarget	DB00201	Q13370
drugbank.DB00201	inhibitor	8654	DrugBank	DrugHasTarget	DB00201	O76074
drugbank.DB00201	inhibitor	5146	DrugBank	DrugHasTarget	DB00201	P51160
drugbank.DB00201	inhibitor	50940	DrugBank	DrugHasTarget	DB00201	Q9HCR9
drugbank.DB00201	inhibitor	5150	DrugBank	DrugHasTarget	DB00201	Q13946
drugbank.DB00201	inhibitor	5151	DrugBank	DrugHasTarget	DB00201	O60658
drugbank.DB00201	inhibitor	8622	DrugBank	DrugHasTarget	DB00201	O95263
drugbank.DB00201	inhibitor	5152	DrugBank	DrugHasTarget	DB00201	O76083
drugbank.DB00201	inhibitor	5145	DrugBank	DrugHasTarget	DB00201	P16499
drugbank.DB00201	inhibitor	5158	DrugBank	DrugHasTarget	DB00201	P35913
drugbank.DB00201	inhibitor	5591	DrugBank	DrugHasTarget	DB00201	P78527
drugbank.DB00201	inhibitor	5290	DrugBank	DrugHasTarget	DB00201	P42336
drugbank.DB00201	inhibitor	5291	DrugBank	DrugHasTarget	DB00201	P42338
drugbank.DB00201	inhibitor	3708	DrugBank	DrugHasTarget	DB00201	Q14643
drugbank.DB00201	inhibitor	3709	DrugBank	DrugHasTarget	DB00201	Q14571
drugbank.DB00201	inhibitor	3710	DrugBank	DrugHasTarget	DB00201	Q14573
drugbank.DB00201	inhibitor	472	DrugBank	DrugHasTarget	DB00201	Q13315
drugbank.DB00202	agonist	57053	DrugBank	DrugHasTarget	DB00202	Q9GZZ6
drugbank.DB00202	agonist	1139	DrugBank	DrugHasTarget	DB00202	Q693P7
drugbank.DB00202	agonist	1128	DrugBank	DrugHasTarget	DB00202	P11229
drugbank.DB00202	agonist	1129	DrugBank	DrugHasTarget	DB00202	P08172
